Lat,Lon,MRMSrain,RAPrain,WindSpeed,woro,Q
44.25,-113.05,0.0259,0,3.2061607837677,-0.0726472139358521,-2.45988530878094e-07
48.15,-112.95,0.0058,0,9.15037250518799,-0.136702805757523,-1.99842816073215e-07
46.65,-112.95,0.0271,0,3.40299129486084,0.0779588520526886,6.79516034551852e-08
44.65,-112.95,0.035,0,3.47483253479004,-0.0114297457039356,-1.87815572871841e-07
44.55,-112.95,0.216,0,3.23672938346863,0.0703342705965042,-2.88662846514853e-07
44.35,-112.95,1.9244,0,3.00349140167236,0.106571547687054,-4.10609089840364e-07
46.65,-112.85,0.3163,0,3.40299129486084,0.0779588520526886,6.79516034551852e-08
46.55,-112.85,0.0093,0,3.06259775161743,-0.0463675037026405,1.07427013062988e-07
46.45,-112.85,0.0081,0,2.8536696434021,-0.0944301635026932,1.22272993507977e-07
44.65,-112.85,0.0575,0,3.26729583740234,-0.0532645955681801,-3.33965203935804e-07
44.55,-112.85,0.7149,0,2.99945878982544,-0.0680527687072754,-4.25887890287413e-07
44.45,-112.85,11.0098,0,2.8104887008667,0.0193129740655422,-4.53482982720743e-07
44.25,-112.85,0,0,2.96562814712524,0.0321418158710003,-3.31208724446697e-07
42.85,-112.85,0.0102,0,4.82947301864624,-0.00291180633939803,-6.93828852149636e-08
46.65,-112.75,0.2364,0.719999969005585,3.68867135047913,0.028367642313242,-2.37722730389578e-08
46.55,-112.75,0.0662,0,3.38856625556946,0.0517709478735924,-4.77766128881285e-08
46.45,-112.75,0.4544,0,3.2132294178009,-0.011428028345108,-8.13670766319774e-08
44.65,-112.75,0.0116,0,3.05123853683472,-0.0516080781817436,-4.60442066696487e-07
44.55,-112.75,2.3278,0,2.83564019203186,-0.028703298419714,-4.70872748792317e-07
44.45,-112.75,19.0019,0,2.8104887008667,0.0193129740655422,-4.53482982720743e-07
44.35,-112.75,0.3667,0,2.8104887008667,0.0193129740655422,-4.53482982720743e-07
44.25,-112.75,0,0,2.96562814712524,0.0321418158710003,-3.31208724446697e-07
46.65,-112.65,0,0,3.79779505729675,-0.00225263088941574,-1.77026791448043e-07
46.55,-112.65,0.3734,0.719999969005585,3.59835147857666,0.018952377140522,-2.24874497689598e-07
46.45,-112.65,1.2125,0,3.2132294178009,-0.011428028345108,-8.13670766319774e-08
44.65,-112.65,0.3606,0,3.05123853683472,-0.0516080781817436,-4.60442066696487e-07
44.55,-112.65,3.4441,0,2.83564019203186,-0.028703298419714,-4.70872748792317e-07
44.45,-112.65,16.4845,0,2.69485521316528,0.00497620925307274,-4.39401674157125e-07
44.35,-112.65,0.0162,0,3.00733280181885,-0.0352054387331009,-3.13944383378839e-07
46.75,-112.55,0,1.08000004291534,4.08692789077759,0.0301316902041435,-1.69076770362153e-07
46.65,-112.55,0,0,3.79779505729675,-0.00225263088941574,-1.77026791448043e-07
44.65,-112.55,0.7312,0,2.97649049758911,-0.02957708761096,-5.37254322807712e-07
44.55,-112.55,3.0158,0,2.82351303100586,-0.0533189326524734,-4.64179521486585e-07
44.45,-112.55,2.1835,0,2.81983184814453,0.0573316439986229,-3.75953561615461e-07
46.75,-112.45,0,0.359999984502792,4.53287506103516,0.0406131260097027,-2.34535548315762e-07
46.65,-112.45,0,0,4.29008674621582,-0.0119620906189084,-2.97389732395459e-07
46.55,-112.45,0.153,0.359999984502792,4.0574836730957,-0.0492400377988815,-3.41611865906088e-07
44.65,-112.45,0.944,0,3.05024886131287,0.0252850092947483,-5.4602901400358e-07
44.55,-112.45,2.7386,0,2.82351303100586,-0.0533189326524734,-4.64179521486585e-07
44.45,-112.45,0.2644,0,2.81983184814453,0.0573316439986229,-3.75953561615461e-07
44.35,-112.45,0,0,3.21510648727417,0.0539475828409195,-2.55532626169952e-07
44.55,-112.35,2.3161,0,2.97862219810486,-0.0583291798830032,-4.38880221054205e-07
44.45,-112.35,0.1727,0,3.13506078720093,-0.025861132889986,-2.78521497421025e-07
44.35,-112.35,0,0,3.54358100891113,0.0600940957665443,-1.57011982082622e-07
44.55,-112.25,2.3816,0,3.33907318115234,0.0189731195569038,-4.01287252316251e-07
44.45,-112.25,0.1136,0,3.48633337020874,-0.00889244303107262,-1.86005749469587e-07
44.35,-112.25,0,0,3.54358100891113,0.0600940957665443,-1.57011982082622e-07
44.55,-112.15,1.7189,0,3.33907318115234,0.0189731195569038,-4.01287252316251e-07
44.45,-112.15,0,0,3.48633337020874,-0.00889244303107262,-1.86005749469587e-07
44.55,-112.05,0.3968,0,3.66522789001465,0.0304026398807764,-2.68588394192193e-07
38.25,-112.05,0.1963,0,3.51535892486572,0.0365983098745346,3.63429819572048e-08
38.15,-112.05,0.037,0,3.77136659622192,-0.0716626048088074,8.19313754618634e-08
46.35,-111.65,0.8012,0,5.99338817596436,-0.223134741187096,-1.80690108209092e-07
46.55,-111.55,0,0,5.49077749252319,0.0261082127690315,9.56662873363712e-08
46.45,-111.55,0.026,0.359999984502792,5.69334411621094,-0.185169786214828,2.50770533227751e-08
46.35,-111.55,1.2882,0,6.036705493927,-0.177527815103531,-2.37228245936194e-08
42.95,-111.55,0,0,5.23126173019409,0.01823915168643,-3.04488366964506e-07
42.85,-111.55,0,0,5.23126173019409,0.01823915168643,-3.04488366964506e-07
46.55,-111.45,0,0,5.16403818130493,0.184417828917503,3.52832614680665e-07
46.45,-111.45,0.1704,0,5.4074649810791,0.231208369135857,3.09416208210678e-07
46.35,-111.45,1.0962,0,5.78103446960449,0.0880292877554893,2.35981588048162e-07
42.95,-111.45,0,0,5.31022930145264,0.0389508903026581,-2.41874687390009e-07
41.95,-111.45,0,0,4.99013423919678,-0.144467353820801,-3.27053896853613e-07
46.45,-111.35,0.018,0,5.4074649810791,0.231208369135857,3.09416208210678e-07
46.35,-111.35,0.1909,0,5.78103446960449,0.0880292877554893,2.35981588048162e-07
41.95,-111.35,0,0,4.99013423919678,-0.144467353820801,-3.27053896853613e-07
41.95,-111.25,0,0,5.18327665328979,-0.00523932883515954,-3.37194961730347e-07
41.25,-110.85,0.0234,0,2.50693559646606,0.011153681203723,2.57044064255751e-07
41.15,-110.85,0.0407,0,2.50693559646606,0.011153681203723,2.57044064255751e-07
41.25,-110.75,0.1075,0,2.06688213348389,0.00493964506313205,1.24058473716104e-07
41.15,-110.75,0.1232,0,1.92964708805084,0.0128568783402443,1.66081733254941e-07
41.25,-110.65,0.0124,0,2.06688213348389,0.00493964506313205,1.24058473716104e-07
45.25,-110.55,0.1464,0,3.35342025756836,0.0471299588680267,-3.83627963174149e-07
33.85,-110.55,0.0412,0,6.26871967315674,0.0444690994918346,-1.70239133012728e-07
31.65,-110.55,0.0265,0,2.79034948348999,-0.0075401240028441,3.41624172506272e-07
33.85,-110.45,0.3261,0,6.26871967315674,0.0444690994918346,-1.70239133012728e-07
33.75,-110.45,0.0084,0,5.97606420516968,0.0967738479375839,-1.11560680693401e-07
33.65,-110.45,0.0626,0,5.48884534835815,0.159153029322624,-1.68918248277805e-07
31.65,-110.45,0.1186,0,2.79034948348999,-0.0075401240028441,3.41624172506272e-07
31.55,-110.45,0.0338,0,2.67149877548218,0.0246687307953835,3.09944425680442e-07
31.35,-110.45,0.0065,0,2.59716653823853,0.0380201041698456,2.95871075195464e-07
30.85,-110.45,0.0082,0,2.37625908851624,-0.0267893243581057,1.79030649860579e-07
33.75,-110.35,0.9623,0,6.02897119522095,-0.0541987046599388,-1.74198078184418e-09
33.65,-110.35,0.1073,0,5.48884534835815,0.159153029322624,-1.68918248277805e-07
33.55,-110.35,0.0146,0,5.48884534835815,0.159153029322624,-1.68918248277805e-07
31.55,-110.35,0.0712,0,2.07190847396851,-0.037725493311882,3.20576532431005e-07
31.45,-110.35,0.5035,0,1.9968433380127,-0.00166259240359068,3.14704067250204e-07
31.35,-110.35,0.014,0,1.90485799312592,-0.00461624376475811,2.95659390303626e-07
31.15,-110.35,0.028,0,1.82117390632629,-0.0104341581463814,2.54330359439336e-07
31.05,-110.35,0.1065,0,2.37492108345032,0.0355802476406097,1.6303675920426e-07
33.65,-110.25,0.0105,0,5.49825620651245,-0.00168671645224094,1.99012504253915e-08
31.85,-110.25,0.2429,0,2.0776162147522,-0.0234653316438198,3.7841306266273e-07
31.75,-110.25,0.0019,0,1.77807080745697,-0.0107004893943667,3.46520067751044e-07
31.55,-110.25,0.0139,0,1.52514266967773,-0.0223286841064692,3.3162322665703e-07
31.45,-110.25,0.1001,0,1.9968433380127,-0.00166259240359068,3.14704067250204e-07
31.15,-110.25,0.1831,0,1.82117390632629,-0.0104341581463814,2.54330359439336e-07
31.05,-110.25,1.1405,0,1.79320979118347,-0.0221512299031019,2.3558698103443e-07
30.95,-110.25,0.0139,0,1.78604662418365,-0.00140659743919969,2.53252778747992e-07
33.15,-110.15,0.0058,1.43999993801117,1.5754063129425,-0.0177643038332462,2.80414447217936e-09
31.85,-110.15,0.038,0,1.32166409492493,0.00965040177106857,3.39152023798306e-07
31.25,-110.15,0.0238,0,1.35236537456512,-0.00147918378934264,3.24898792314343e-07
31.05,-110.15,0.0211,0,1.01131331920624,0.00813003163784742,3.29088237549513e-07
30.85,-110.15,0.0574,0,1.03413248062134,-2.80402600765228e-05,4.15359721728237e-07
45.55,-110.05,0.082,0,3.15898776054382,-0.0281350873410702,5.36405877937796e-07
31.35,-110.05,0.0134,0,1.5698447227478,-0.0107277296483517,4.43972481889432e-07
31.25,-110.05,0.2899,0,1.46790957450867,-0.0257690269500017,4.75333507665709e-07
31.15,-110.05,0.0825,0,1.46790957450867,-0.0257690269500017,4.75333507665709e-07
31.05,-110.05,0.1206,0,1.31140387058258,-0.0180151555687189,5.00202816056117e-07
30.95,-110.05,0.2337,0,0.96148669719696,0.0129373567178845,3.69566805602517e-07
30.85,-110.05,0.088,0,1.03413248062134,-2.80402600765228e-05,4.15359721728237e-07
30.75,-110.05,0.5086,0,1.08983945846558,-0.00221354048699141,4.26447030577037e-07
30.65,-110.05,0.3418,0,1.10562860965729,0.00252899201586843,5.44778117728129e-07
48.85,-124.15,0.1255,0,1.13967955112457,NaN,5.81321231152288e-08
47.75,-123.95,0.5764,0,2.4849579334259,NaN,-1.93730258502001e-08
